PERMNO	TICKER	COMNAM	PERMCO
79912	MSY	MORGAN STANLEY HIGH YIELD FD INC	30041
79914	MZA	BLACKROCK MUNIYIELD AZ FUND INC	30043
79915	NFX	NEWFIELD EXPLORATION CO	30044
79918	HIO	WESTERN ASSET HIGH INC OPP FUND	30047
79922	TLB	TALBOTS INC	30050
79926	VKL	VAN KAMPEN SELECT SECTOR MUN TR	30053
79965	FBSI	FIRST BANCSHARES INC MO	12721
79977	HGSI	HUMAN GENOME SCIENCES INC	12630
79994	GRIL	GRILL CONCEPTS INC	12647
79996	MICC	MILLICOM INTL CELLULAR SA	12746
80000	NADX	NATIONAL DENTEX CORP	12708
80001	NAVR	NAVARRE CORP	12694
80001	SPDC	SPEED COMMERCE INC	12694
80004	MRNA	M D R N A INC	7827
80007	OKSB	SOUTHWEST BANCORP INC OKLA	12704
80008	RMT	ROYCE MICRO CAP TRUST INC	12685
80012	PLNR	PLANAR SYSTEMS INC	12693
80014	PCC	P M C COMMERCIAL TRUST	12702
80014	PMCT	P M C COMMERCIAL TRUST	12702
80014	CMCT	C I M COMMERCIAL TRUST CORP	12702
80019	PRKR	PARKERVISION INC	12624
80023	PSTA	MONTEREY GOURMET FOODS INC	12645
80032	SGR	SHAW GROUP INC	12651
80032	SHAW	SHAW GROUP INC	12651
80034	SHOO	MADDEN STEVEN LTD	12669
80049	TQNT	TRIQUINT SEMICONDUCTOR INC	12675
80050	UFPT	U F P TECHNOLOGIES INC	12706
80054	MED	MEDIFAST INC	12740
80069	ARWR	ARROWHEAD RESEARCH CORP	12204
80070	SU	SUNCOR ENERGY INC	29139
80072	VLY	VALLEY NATIONAL BANCORP	4818
80079	CYT	CYTEC INDUSTRIES INC	30069
80080	EMN	EASTMAN CHEMICAL CO	30070
80081	ETF	EMERGING MKTS TELECOM FD INC NEW	30071
80081	ABE	ABERDEEN EMG MTS SM CO OP FD INC	30071
80087	SAB	GRUPO CASA SABA S A DE C V	30075
80089	TV	GRUPO TELEVISA SA	30077
80096	SBW	WESTERN ASSET WORLDWIDE INC FUND	30084
80100	SPG	SIMON PROPERTY GROUP INC NEW	30086
80102	SUI	SUN COMMUNITIES INC	30087
80112	CACB	CASCADE BANCORP	12784
80113	CGI	CELADON GROUP INC	12783
80114	MLNK	MODUSLINK GLOBAL SOLUTIONS INC	12793
80128	VMI	VALMONT INDUSTRIES INC	4761
80135	SFN	SPHERION CORP	12806
80159	TFCO	TUFCO TECHNOLOGIES INC	12788
80167	HAIN	HAIN CELESTIAL GROUP INC	12569
80168	AGM	FEDERAL AGRICULTURAL MORT CORP	28392
80179	VALU	VALUE LINE INC	5974
80180	GRT	GLIMCHER REALTY TRUST	30102
80183	MAA	MID AMERICA APT COMMUNITIES INC	30104
80185	PLT	PLANTRONICS INC NEW	30106
80191	ALB	ALBEMARLE CORP	30249
80193	BZH	BEAZER HOMES USA INC	30251
80196	DGF	DELAWARE INV GLOB DIV & INC FD	30252
80200	IFN	INDIA FUND INC	30256
80204	MLM	MARTIN MARIETTA MATERIALS INC	30260
80206	IIF	MORGAN STANLEY INDIA INV FD INC	30262
80210	RYN	RAYONIER INC NEW	30265
80223	BPFH	BOSTON PRIVATE FINL HLDGS INC	12848
80233	DAKT	DAKTRONICS INC	12843
80236	DSPG	D S P GROUP INC	12846
80237	ARTX	AROTECH CORP	12874
80245	HRSH	HIRSCH INTERNATIONAL CORP	12866
80254	MINI	MOBILE MINI INC	12859
80257	LVWR	LIVEWIRE MOBILE INC	12867
80258	NTII	NEUROBIOLOGICAL TECHNOLOGIES INC	12854
80266	QLGC	QLOGIC CORP	12884
80274	SGMA	SIGMATRON INTERNATIONAL INC	12835
80276	SILC	SILICOM LTD	12865
80279	SNIC	SONIC SOLUTIONS	12841
80286	TSCO	TRACTOR SUPPLY CO NEW	12863
80294	RGCO	R G C RESOURCES INC	26503
80297	EMMS	EMMIS COMMUNICATIONS CORP	28344
80303	AKS	A K STEEL HOLDING CORP	12961
80306	BCRX	BIOCRYST PHARMACEUTICALS INC	12902
80307	BVF	BIOVAIL CORP	12952
80310	BSMD	BIOSPHERE MED INC	12947
80316	CBR	CIBER INC	12924
80320	CPRT	COPART INC	12926
80329	FLEX	FLEXTRONICS INTERNATIONAL LTD	12930
80336	LARK	LANDMARK BANCORP INC	12951
80341	MPAA	MOTORCAR PARTS OF AMERICA INC	12938
80343	NNBR	N N INC	12917
80353	PHC	P H C INC MA	12897
80357	GPIC	GAMING PARTNERS INTL CORP	12954
80361	RKT	ROCK TENN CO	12895
80362	SCSC	SCANSOURCE INC	12933
80368	NEXS	NEXXUS LIGHTING INC	12935
80368	RVLT	REVOLUTION LIGHTING TECH INC	12935
80375	ZEUS	OLYMPIC STEEL INC	12908
80381	AVB	AVALONBAY COMMUNITIES INC	30345
80393	HSR	HI SHEAR TECHNOLOGY CORP	30356
80399	MAC	MACERICH CO	30362
80401	RCS	P I M C O STRATEGIC GLOBAL GOV F	30364
80406	PLD	PROLOGIS	30369
80409	TAR	TELEFONICA DE ARGENTINA S A	30373
80415	EXP	EAGLE MATERIALS INC	30381
80421	KST	D W S STRATEGIC INCOME TRUST	30387
80422	LEA	LEAR CORP	30388
80432	AEO	AMERICAN EAGLE OUTFITTERS INC NE	13001
80439	CELL	BRIGHTPOINT INC	12978
80452	DARA	D A R A BIOSCIENCES INC	12980
80478	SMBC	SOUTHERN MISSOURI BANCORP INC	12994
80479	SPOR	SPORT HALEY INC	12972
80482	OVEN	TURBOCHEF TECHNOLOGIES INC	12983
80485	VVUS	VIVUS INC	12981
80498	ABCB	AMERIS BANCORP	13092
80517	CRRB	CARROLLTON BANCORP	13085
80517	BYBK	BAY BANCORP INC	13085
80520	CUBA	HERZFELD CARIBBEAN BASIN FD INC	13093
80524	DSCI	DERMA SCIENCES INC	13073
80534	SYPR	SYPRIS SOLUTIONS INC	13087
80539	NKTR	NEKTAR THERAPEUTICS	13036
80543	SSCC	SMURFIT STONE CONTAINER CORP	13043
80544	JOSB	JOS A BANK CLOTHIERS INC	13037
80553	MERX	MERIX CORP	13106
80557	MMR	MCMORAN EXPLORATION CO NEW	13097
80559	NFLD	NORTHFIELD LABORATORIES INC	13110
80560	NPSP	N P S PHARMACEUTICALS INC	13113
80563	PENN	PENN NATIONAL GAMING INC	13115
80568	PSSI	PSS WORLD MEDICAL INC	13049
80569	PULB	PULASKI FINANCIAL CORP	13061
80575	SSD	SIMPSON MANUFACTURING CO INC	13114
80577	APHB	AMPLIPHI BIOSCIENCES CORP	13099
80585	CPD	CARACO PHARMACEUTICAL LABS LTD	12845
80587	AVCA	ADVOCAT INC	30396
80587	DVCR	DIVERSICARE HEALTHCARE SRVCS INC	30396
80592	BTH	BLYTH INC	30401
80601	MGB	MORGAN STANLEY GLOB OPP BOND FD	30409
80621	CGX	CONSOLIDATED GRAPHICS INC	13135
80625	FNBN	F N B UNITED CORP	13139
80625	COB	COMMUNITYONE BANCORP	13139
80633	HMNF	H M N FINANCIAL INC	13187
80635	IMAX	IMAX CORP	13136
80638	MBND	MULTIBAND CORP	7120
80640	LJPC	LA JOLLA PHARMACEUTICAL CO	13125
80643	ZICA	ZI CORP	13149
80655	PNTR	POINTER TELOCATION LTD	13138
80670	AAI	AIRTRAN HOLDINGS INC	13181
80679	KCP	COLE KENNETH PRODUCTIONS INC	30419
80680	DOM	DOMINION RESOURCES BL WARRIOR TR	30420
80681	ESS	ESSEX PROPERTY TRUST INC	30421
80682	FGP	FERRELLGAS PARTNERS L P	30422
80683	FR	FIRST INDUSTRIAL REALTY TR INC	30423
80688	HIW	HIGHWOODS PROPERTIES INC	30427
80691	LRY	LIBERTY PROPERTY TRUST	30429
80691	LPT	LIBERTY PROPERTY TRUST	30429
80711	AIV	APARTMENT INVESTMENT & MGMT CO	30438
80717	EOC	EMPRESA NACIONAL DE ELECT CHILE	30445
80717	EOCC	EMPRESA NACIONAL DE ELECT CHILE	30445
80719	GBX	GREENBRIER COMPANIES INC	30446
80723	HME	HOME PROPERTIES INC	30450
80725	APF	MORGAN STANLEY ASIA PAC FD INC	30452
80747	FCH	FELCOR LODGING TRUST INC	13218
80758	EEE	EVERGREEN ENERGY INC	13213
80759	MATW	MATTHEWS INTERNATIONAL CORP	13210
80763	RFMI	R F MONOLITHICS INC	13229
80768	THRD	T F FINANCIAL CORP	13204
80774	GEO	GEO GROUP INC	13225
80779	CLI	MACK CALI REALTY CORP	30458
80784	BTO	HANCOCK JOHN BK & THRIFT OPPT FD	30462
80785	FZN	CUISINE SOLUTIONS INC	6872
80791	ADTN	ADTRAN INC	13252
80795	AMED	AMEDISYS INC	13269
80797	MPS	M P S GROUP INC	13268
80804	CHDX	CHINDEX INTL INC	13272
80808	COBH	PENNSYLVANIA COMMERCE BANCORP IN	13291
80808	METR	METRO BANCORP INC	13291
80812	EFOI	ENERGY FOCUS INC	13276
80816	FFFD	NORTH CENTRAL BANCSHARES INC	13295
80820	TRAC	TRACK DATA CORP	13253
80828	MLR	MILLER INDUSTRIES INC TENN	13240
80837	PNBK	PATRIOT NATIONAL BANCORP INC	13294
80857	VLGEA	VILLAGE SUPER MARKET INC	4815
80858	WAVX	WAVE SYSTEMS CORP	13296
80863	NTT	NIPPON TELEGRAPH & TELPHONE CORP	27574
80864	RS	RELIANCE STEEL & ALUMINUM CO	30474
80866	TDF	TEMPLETON DRAGON FUND INC	30476
80912	TGE	T G C INDUSTRIES INC	27333
80913	ACS	AFFILIATED COMPUTER SERVICES INC	13331
80915	PONE	PROTECTION ONE INC	13340
80918	ARIA	ARIAD PHARMACEUTICALS INC	13098
80924	SIRI	SIRIUS X M RADIO INC	13304
80926	CPE	CALLON PETROLEUM CO DEL	13311
80928	DAR	DARLING INTERNATIONAL INC	13300
80940	TIXC	TIX CORP	13327
80943	MTSN	MATTSON TECHNOLOGY INC	13337
80951	TESS	T E S S C O TECHNOLOGIES INC	13338
80955	WVVI	WILLAMETTE VALLEY VINYDS INC	13302
80957	AZPN	ASPEN TECHNOLOGY INC	13398
80960	CARV	CARVER BANCORP INC	13396
80962	CETV	CENTRAL EUROPEAN MEDIA ENT LTD	13369
80969	CVTI	COVENANT TRANSPORTATION GRP INC	13402
80971	DUCK	DUCKWALL ALCO STORES INC NEW	13401
80971	ALCS	ALCO STORES INC	13401
80990	LION	FIDELITY SOUTHERN CORP NEW	13403
81010	SSYS	STRATASYS INC	13384
81013	TSEM	TOWER SEMICONDUCTOR LTD	13400
81030	ENL	REED ELSEVIER N V	30486
81030	RENX	RELX N V	30486
81035	GGT	GABELLI GLOBAL MULTIMEDIA TR INC	30492
81038	HNP	HUANENG POWER INTERNATIONAL INC	30494
81040	KEP	KOREA ELECTRIC POWER CO	30497
81042	IIT	P T INDOSAT TBK	30499
81043	PHI	PHILIPPINE LONG DISTANCE TELE CO	21399
81044	PKX	POSCO	30277
81045	O	REALTY INCOME CORP	30500
81046	RUK	REED ELSEVIER PLC	30501
81046	RELX	RELX PLC	30501
81049	VCO	VINA CONCHA Y TORO S A	30506
81050	PVD	ADMIN FONDOS PENSIONES PROVIDA	30507
81055	COF	CAPITAL ONE FINANCIAL CORP	30513
81061	MCK	MCKESSON H B O C INC	30521
81062	MGS	METROGAS S A	30522
81067	TGS	TRANSPORTADORA DE GAS DEL SUR SA	30527
81073	UHAL	AMERCO	30020
81084	HDSN	HUDSON TECHNOLOGIES INC	13407
81087	SPPR	SUPERTEL HOSPITALITY INC VA	13449
81087	CDOR	CONDOR HOSPITALITY TRUST INC	13449
81095	NWSB	NORTHWEST BANCORP INC PA	13413
81095	NWBI	NORTHWEST BANCSHARES INC	13413
81103	ROYL	ROYALE ENERGY INC	13414
81109	TBUS	D R I CORP	13415
81116	VECO	VEECO INSTRUMENTS INC DEL	13447
81119	YBTVA	YOUNG BROADCASTING INC	13416
81121	BSY	BRITISH SKY BROADCASTING GR PLC	30820
81124	MSN	EMERSON RADIO CORP	1519
81127	IRS	I R S A INVERSIONES Y REP S A	30828
81128	ESI	I T T EDUCATIONAL SERVICES INC	30829
81132	STM	STMICROELECTRONICS NV	30835
81133	TEO	TELECOM ARGENTINA S A	30836
81134	CYD	CHINA YUCHAI INTERNATIONAL LTD	30838
81138	APOL	APOLLO GROUP INC	13457
81148	CAFI	CAMCO FINANCIAL CORP	13496
81162	MCRL	MICREL INC	13462
81165	MIND	MITCHAM INDUSTRIES INC	13487
81173	SWC	STILLWATER MINING CO	13480
81182	CPHC	CANTERBURY PARK HOLDING CORP	13273
81184	USAP	UNIVERSAL STNLESS & ALY PRODS IN	13466
81190	VOL	VOLT INFORMATION SCIENCES INC	4825
81190	VISI	VOLT INFORMATION SCIENCES INC	4825
81206	FKFS	FIRST KEYSTONE FINANCIAL INC	13528
81208	FSRV	FIRSTSERVICE CORP	13517
81208	CIGI	COLLIERS INTERNATIONAL GROUP INC	13517
81212	ESIC	EASYLINK SERVICES INTL CORP	13509
81220	NSIT	INSIGHT ENTERPRISES INC	13521
81222	RCII	RENT A CENTER INC NEW	13524
81225	SMIT	SCHMITT INDUSTRIES INC ORE	13536
81226	WEST	WESTERN SIZZLIN CORP	13527
81241	BRKS	BROOKS AUTOMATION INC	13539
81254	IAAC	INTERNATIONAL ASSETS HLDG CORP	12949
81254	INTL	INTERNATIONAL ASSETS HLDG CORP	12949
81256	ISSI	INTEGRATED SILICON SOLUTION INC	13543
81259	LSBI	L S B FINANCIAL CORP	13544
81275	SMTL	SEMITOOL INC	13540
81278	STRT	STRATTEC SECURITY CORP	13585
81282	ACIW	A C I WORLDWIDE INC	13587
81284	BMO	BANK MONTREAL QUE	29146
81292	TRK	SPEEDWAY MOTORSPORTS INC	30852
81293	MVL	MARVEL ENTERTAINMENT INC	30853
81294	WDFC	WD 40 CO	4881
81298	FWV	FIRST WEST VIRGINIA BANCORP INC	30857
81299	GCV	GABELLI CONV & INC SECS FUND INC	30859
81311	HTCO	HICKORY TECH CORP	27566
81311	ENVE	ENVENTIS CORP	27566
81331	WACLY	WACOAL HOLDINGS CORP	4846
81472	ASML	A S M L HOLDING N V	13621
81481	DLTR	DOLLAR TREE INC	13603
81499	MACC	M A C C PRIVATE EQUITIES INC	13594
81501	NATI	NATIONAL INSTRUMENTS CORP	13617
81510	COVR	COVER ALL TECHNOLOGIES INC	6882
81511	SOBI	SOBIESKI BANCORP INC	13640
81521	APU	AMERIGAS PARTNERS LP	30868
81527	MDCA	M D C PARTNERS INC	30875
81530	PMI	P M I GROUP INC	30877
81533	TSH	TECHE HOLDING CO	30879
81539	ANAD	ANADIGICS INC	13687
81540	ABC	AMERISOURCEBERGEN CORP	13650
81541	MBFI	M B FINANCIAL INC NEW	13660
81546	CBIN	COMMUNITY BANK SHRS INDIANA INC	13663
81546	YCB	YOUR COMMUNITY BANKSHARES INC	13663
81547	SKIL	SKILLSOFT PUB LTD CO	13676
81560	GFED	GUARANTY FEDERAL BANCSHARES INC	13662
81561	CNR	CANARGO ENERGY CORP	13655
81562	HAUP	HAUPPAUGE DIGITAL INC	13504
81564	IBKC	IBERIABANK CORP	13657
81565	JXSB	JACKSONVILLE BANCORP INC MD	13685
81566	MALL	P C MALL INC	13648
81566	PCMI	P C M INC	13648
81575	CONM	CONMED HEALTHCARE MANAGEMENT INC	13694
81577	WFSL	WASHINGTON FEDERAL INC	5679
81577	WAFD	WASHINGTON FEDERAL INC	5679
81584	CBZ	CBIZ INC	13695
81588	TAIT	TAITRON COMPONENTS INC	13682
81593	WMIH	W M I H CORP	5849
81598	AGU	AGRIUM INC	13713
81610	CWCO	CONSOLIDATED WATER CO LTD	13733
81614	WSCI	W S I INDUSTRIES INC	4988
81620	HDNG	HARDINGE INC	13743
81621	HLIT	HARMONIC INC	13739
81624	ISNS	IMAGE SENSING SYSTEMS INC	13710
81647	AWBC	AMERICANWEST BANCORPORATION	13712
81651	WEX	WINLAND ELECTRONICS INC	13747
81654	BGP	BORDERS GROUP INC	30885
81655	DRI	DARDEN RESTAURANTS INC	30886
81659	MDY	MIDCAP SPDR TRUST	30889
81665	SYX	SYSTEMAX INC	30897
81666	HA	HAWAIIAN HOLDINGS INC	30898
81669	PT	PORTUGAL TELECOM S G P S SA	30904
81670	MFW	M & F WORLDWIDE CORP	30905
81675	SSS	SOVRAN SELF STORAGE INC	30909
81677	WAB	WABTEC CORP	30913
81678	LECO	LINCOLN ELECTRIC HOLDINGS INC	27454
81691	MMUS	MAKEMUSIC INC	13819
81696	DISH	DISH NETWORK CORP	13790
81700	ZRBA	ZAREBA SYSTEMS INC	5013
81705	FEIC	F E I CO	13750
81728	BHIP	NATURAL HEALTH TRENDS CORP	13796
81728	NHTC	NATURAL HEALTH TRENDS CORP	13796
81734	PAAS	PAN AMERICAN SILVER CORP	13771
81736	RMD	RESMED INC	13753
81740	SBGI	SINCLAIR BROADCAST GROUP INC	13758
81741	SCKT	SOCKET MOBILE INC	13759
81756	TXCC	TRANSWITCH CORP	13776
81761	GLOW	GLOWPOINT INC	13783
81774	FCX	FREEPORT MCMORAN COPPER & GOLD	20763
81776	WFR	M E M C ELECTRONIC MATERIALS INC	30922
81776	SUNE	SUNEDISON INC	30922
81784	TK	TEEKAY CORP	30928
81850	ATEA	ASTEA INTERNATIONAL INC	13882
81855	CCFH	C C F HOLDING CO	13840
81857	CAM	CAMERON INTERNATIONAL CORP	13833
81861	DSWL	DESWELL INDUSTRIES INC	13856
81869	GVP	G S E SYSTEMS INC	13876
81870	HABC	HABERSHAM BANCORP INC	13849
81889	PHHM	PALM HARBOR HOMES INC	13889
81893	WSTG	WAYSIDE TECHNOLOGY GROUP INC	13852
81912	AVX	A V X CORP NEW	30930
81917	HPT	HOSPITALITY PROPERTIES TRUST	30932
81925	GTI	GRAFTECH INTERNATIONAL LTD	30940
82107	WABC	WESTAMERICA BANCORPORATION	2253
82155	AMIE	AMBASSADORS INTERNATIONAL INC	13907
82156	DSCO	DISCOVERY LABORATORIES INC	13915
82156	WINT	WINDTREE THERAPEUTICS INC	13915
82162	CHNR	CHINA NATURAL RESOURCES INC	13914
82163	ADMP	ADAMIS PHARMACEUTICALS CORP	13934
82165	CNLG	CONOLOG CORP	1003
82171	DIT	AMCON DISTRIBUTING CO	13913
82176	HOOK	CRAFT BREWERS ALLIANCE INC	13945
82176	BREW	CRAFT BREW ALLIANCE INC	13945
82179	IART	INTEGRA LIFESCIENCES HLDNGS CORP	13943
82191	LTEC	LOUD TECHNOLOGIES INC	13948
82196	DNR	DENBURY RESOURCES INC	13960
82212	KFRC	KFORCE INC	13938
82213	RWT	REDWOOD TRUST INC	13912
82215	AMRH	AMERI HOLDINGS INC	13950
82231	CNU	CONTINUCARE CORP	13721
82232	PCZ	PETRO CANADA	29667
82234	BTN	BALLANTYNE OMAHA INC	30943
82238	CITP	COMSYS IT PARTNERS INC	30950
82241	TRF	TEMPLETON RUSSIA FUND INC	30952
82242	PLI	PROLIANCE INTERNATIONAL INC	30953
82248	DIGA	DIGITAL ANGEL CORP NEW	13964
82251	AUBN	AUBURN NATIONAL BANCORP	13966
82261	GSIG	G S I GROUP INC	13988
82261	NOVT	NOVANTA INC	13988
82266	CVO	CENVEO INC	13991
82272	MD	MEDNAX INC	13979
82276	ACGL	ARCH CAPITAL GROUP LTD NEW	13971
82279	SENEA	SENECA FOODS CORP NEW	3659
82281	SMSI	SMITH MICRO SOFTWARE INC	13978
82287	CRAY	CRAY INC	13994
82292	THG	HANOVER INSURANCE GROUP INC	30958
82298	DO	DIAMOND OFFSHORE DRILLING INC	30963
82303	RE	EVEREST RE GROUP LTD	30970
82307	DVA	DAVITA INC	30975
82311	BAP	CREDICORP LTD	30977
82471	APAC	A P A C CUSTOMER SERVICES INC	14039
82476	MRDN	MERIDIAN WASTE SOLUTIONS INC	14045
82486	ERIE	ERIE INDEMNITY CO	14013
82504	LCRY	LECROY CORP	14030
82506	LIHR	LIHIR GOLD LTD	14034
82507	MVCO	MEADOW VALLEY CORP	14058
82508	MYGN	MYRIAD GENETICS INC	14031
82511	ELLO	ELLOMAY CAPITAL LTD	14033
82513	PCYC	PHARMACYCLICS INC	14073
82515	POOL	POOL CORP	14046
82518	RICK	RICKS CABARET INTERNATIONAL INC	14049
82521	RSYS	RADISYS CORP	14070
82526	OGXI	ONCOGENEX PHARMACEUTICALS INC	14043
82526	ACHV	ACHIEVE LIFE SCIENCES INC	14043
82530	TGAL	TEGAL CORP	14066
82530	CLRX	COLLABRX INC	14066
82530	RNVA	RENNOVA HEALTH INC	14066
82540	WLT	WALTER INDUSTRIES INC	14037
82541	NMRX	NUMEREX CORP NY	12901
82542	CCF	CHASE CORP	27456
82544	ADAM	A D A M INC	14114
82546	ADVS	ADVENT SOFTWARE INC	14129
82547	AEIS	ADVANCED ENERGY INDUSTRIES INC	14143
82552	ASFI	ASTA FUNDING INC	14124
82554	ZANE	ZANETT INC	14170
82555	BLDP	BALLARD POWER SYSTEMS INC	14111
82567	OPK	OPKO HEALTH INC	14092
82571	FCFC	FIRSTCITY FINANCIAL CORP	14096
82573	FFIC	FLUSHING FINANCIAL CORP	14157
82575	BANR	BANNER CORP	14091
82581	HSIC	SCHEIN HENRY INC	14098
82587	IVAC	INTEVAC INC	14161
82598	NTAP	NETAPP INC	14152
82599	NWPX	NORTHWEST PIPE CO	14175
82607	PRXL	PAREXEL INTERNATIONAL CORP	14165
82618	SNDK	SANDISK CORP	14105
82621	MLSS	MILESTONE SCIENTIFIC INC	14097
82624	VTNC	VITRAN CORP INC	14110
82634	SAM	BOSTON BEER INC	31190
82637	E	E N I SPA	31192
82638	ESC	EMERITUS CORP	31193
82639	IMPM	IMPAC MORTGAGE HOLDINGS INC	31194
82639	IMH	IMPAC MORTGAGE HOLDINGS INC	31194
82640	PRM	PRIMEDIA INC	29559
82642	EL	LAUDER ESTEE COS INC	31196
82643	LXK	LEXMARK INTERNATIONAL INC NEW	31197
82644	MIG	MEADOWBROOK INSURANCE GROUP INC	31198
82646	TLK	PERUSAHAAN P P P T TELEKOM INDO	31202
82649	SWM	SCHWEITZER MAUDUIT INTL INC	31205
82651	WAT	WATERS CORP	31208
82654	RY	ROYAL BANK CANADA MONTREAL QUE	29151
82656	CLB	CORE LABORATORIES NV	13987
82664	ADEP	ADEPT TECHNOLOGY INC	14238
82668	WWON	WESTWOOD ONE INC	6999
82670	TGTX	T G THERAPEUTICS INC	14232
82678	CDTI	CLEAN DIESEL TECHNOLOGIES INC	14266
82686	CTXS	CITRIX SYSTEMS INC	14201
82694	EME	EMCOR GROUP INC	14268
82699	RDEN	ELIZABETH ARDEN INC	14262
82702	IPXL	IMPAX LABORATORIES INC	14243
82717	KNSY	KENSEY NASH CORP	14217
82720	LTRE	LEARNING TREE INTERNATIONAL INC	14191
82734	ACCL	ACCELRYS INC	14188
82743	SGU	STAR GAS PARTNERS LP	14237
82747	SPAB	SPACEHAB INC	14258
82747	ASTC	ASTROTECH CORP	14258
82755	TLGD	TOLLGRADE COMMUNICATIONS INC	14224
82759	NUAN	NUANCE COMMUNICATIONS INC	14205
82762	WSTL	WESTELL TECHNOLOGIES INC	14179
82763	XATA	XATA CORP	14252
82763	XRSC	X R S CORP	14252
82766	ZRAN	ZORAN CORP	14235
82768	BDR	BLONDER TONGUE LABORATORIES INC	31377
82775	HIG	HARTFORD FINANCIAL SVCS GRP INC	31386
82777	MSM	M S C INDUSTRIAL DIRECT INC	31388
82779	NVAX	NOVAVAX INC	31389
82800	PCU	SOUTHERN COPPER CORP	31574
82800	SCCO	SOUTHERN COPPER CORP	31574
82812	BYFC	BROADWAY FINANCIAL CORP DEL	14283
82813	CCOW	CAPITAL CORP OF THE WEST	14291
82819	SSTR	SILVERSTAR HOLDINGS LTD	14306
82824	IDRA	IDERA PHARMACEUTICALS INC	14310
82825	LCAV	L C A VISION INC	14307
82830	NICE	NICE SYSTEMS LTD	14312
82831	NEOL	NEOPHARM INC	14309
82831	INSY	INSYS THERAPEUTICS INC	14309
82833	OTEX	OPEN TEXT CORP	14305
82837	PPDI	PHARMACEUTICAL PRODUCT DEV INC	14304
82839	PTIX	PERFORMANCE TECHNOLOGIES INC	14308
82846	STKR	STOCKERYALE INC	14318
82848	TTNP	TITAN PHARMACEUTICALS INC DEL	14293
82855	EE	EL PASO ELECTRIC CO	1507
82859	REV	REVLON INC	23373
82860	SPH	SUBURBAN PROPANE PARTNERS LP	31583
82924	JW	WILEY JOHN & SONS INC	4922
83011	WSM	WILLIAMS SONOMA INC	6149
83030	WL	WILMINGTON TRUST CORP	4923
83111	ALXN	ALEXION PHARMACEUTICALS INC	14394
83112	ANDE	ANDERSONS INC	14382
83113	ARTC	ARTHROCARE CORP	14337
83120	CMCO	COLUMBUS MCKINNON CORP NY	14387
83123	CPTS	CONCEPTUS INC	14327
83124	CSGS	C S G SYSTEMS INTERNATIONAL INC	14393
83127	SPDE	SPEEDUS CORP	14352
83131	DGIT	D G FASTCHANNEL INC	14340
83143	IRM	IRON MOUNTAIN INC	14330
83145	IRIX	IRIDEX CORP	14377
83148	LNDC	LANDEC CORP	14374
83149	LPTH	LIGHTPATH TECHNOLOGIES INC	14385
83152	BAGL	EINSTEIN NOAH RESTAURANT GRP INC	14328
83155	OVBC	OHIO VALLEY BANC CORP	14355
83170	SORC	SOURCE INTERLINK COS INC	14359
83186	DST	D S T SYSTEMS INC DEL	31782
83188	CCJ	CAMECO CORP	29634
83208	EWA	ISHARES INC	31600
83209	EWO	ISHARES INC	31600
83210	EWK	ISHARES INC	31600
83211	EWC	ISHARES INC	31600
83212	EWQ	ISHARES INC	31600
83213	EWG	ISHARES INC	31600
83215	EWH	ISHARES INC	31600
83217	EWI	ISHARES INC	31600
83218	EWL	ISHARES INC	31600
83219	EWD	ISHARES INC	31600
83220	EWP	ISHARES INC	31600
83221	EWS	ISHARES INC	31600
83222	EWN	ISHARES INC	31600
83223	EWW	ISHARES INC	31600
83224	EWM	ISHARES INC	31600
83225	EWJ	ISHARES INC	31600
83233	GEF	GREIF INC	27374
83244	CENX	CENTURY ALUMINUM CO	14479
83247	CIMT	CIMATRON LTD	14458
83272	HUBG	HUB GROUP INC	14427
83275	IDT	I D T CORP	14442
83279	IPCR	I P C HOLDINGS LTD	14417
83283	JDAS	J D A SOFTWARE GROUP INC	14438
83291	ELNK	EARTHLINK INC	14433
83303	SGRP	S P A R GROUP INC	14398
83304	PRGX	P R G SCHULTZ INTERNATIONAL INC	14470
83307	PGI	PREMIERE GLOBAL SERVICES INC	14408
83317	SUPG	SUPERGEN INC	14432
83317	ASTX	ASTEX PHARMACEUTICALS INC	14432
83333	PSS	COLLECTIVE BRANDS INC	31616
83365	CPWM	COST PLUS INC CALIF	14510
83366	CRR	CARBO CERAMICS INC	14548
83373	FFDF	F F D FINANCIAL CORP	14499
83374	FLDR	FLANDERS CORP	14516
83377	MTXX	MATRIXX INITIATIVES INC	14558
83382	TCX	TUCOWS INC	14568
83386	ITWO	I2 TECHNOLOGIES INC	14562
83387	JCTCF	JEWETT CAMERON TRADING CO LTD	14525
83390	KVHI	K V H INDUSTRIES INC	14494
83391	STRM	STREAMLINE HEALTH SOLUTIONS INC	14535
83399	OCCF	OPTICAL CABLE CORP	14498
83399	OCC	OPTICAL CABLE CORP	14498
83405	PLCM	POLYCOM INC	14567
83410	RCG	RENAISSANCE CAP GR & INC FD III	14569
83411	EPM	EVOLUTION PETROLEUM CORP	14518
83413	SAPE	SAPIENT CORP	14506
83414	SASR	SANDY SPRING BANCORP INC	14531
83421	DF	DEAN FOODS CO NEW	14527
83422	SYKE	SYKES ENTERPRISES INC	14572
83429	WSTF	WESTAFF INC	14573
83435	YHOO	YAHOO INC	14521
83445	BVN	COMPANIA DE MINAS BV SA	31630
83450	GSH	GUANGSHEN RAILWAY LTD	31635
83452	NDN	99 CENTS ONLY STORES	31636
