PERMNO,date,NCUSIP,TICKER,COMNAM,PERMCO,CUSIP
85916,2024-12-30,09254L10,MUC,BLACKROCK MUNIHLDGS CA QLTY FD,34693,09254L10
85916,2024-12-31,09254L10,MUC,BLACKROCK MUNIHLDGS CA QLTY FD,34693,09254L10
85918,2024-12-30,09254X10,MUJ,BLACKROCK MUNIHLDGS NJ QLTY FD,34695,09254X10
85918,2024-12-31,09254X10,MUJ,BLACKROCK MUNIHLDGS NJ QLTY FD,34695,09254X10
85925,2024-12-30,74935Q10,RBA,R B GLOBAL INC,34701,74935Q10
85925,2024-12-31,74935Q10,RBA,R B GLOBAL INC,34701,74935Q10
85926,2024-12-30,81211K10,SEE,SEALED AIR CORP NEW,34702,81211K10
85926,2024-12-31,81211K10,SEE,SEALED AIR CORP NEW,34702,81211K10
85935,2024-12-30,55272X60,MFA,M F A FINANCIAL INC,34710,55272X60
85935,2024-12-31,55272X60,MFA,M F A FINANCIAL INC,34710,55272X60
85942,2024-12-30,09660L10,DHF,B N Y MELLON HIGH YIELD STRAT FD,34718,09660L10
85942,2024-12-31,09660L10,DHF,B N Y MELLON HIGH YIELD STRAT FD,34718,09660L10
85945,2024-12-30,42280620,HEI,HEICO CORP NEW,20898,42280620
85945,2024-12-31,42280620,HEI,HEICO CORP NEW,20898,42280620
85966,2024-12-30,19623P10,CBAN,COLONY BANKCORP INC,16037,19623P10
85966,2024-12-31,19623P10,CBAN,COLONY BANKCORP INC,16037,19623P10
85972,2024-12-30,12618T10,CRAI,C R A INTERNATIONAL INC,16066,12618T10
85972,2024-12-31,12618T10,CRAI,C R A INTERNATIONAL INC,16066,12618T10
85992,2024-12-30,56275010,MANH,MANHATTAN ASSOCIATES INC,16065,56275010
85992,2024-12-31,56275010,MANH,MANHATTAN ASSOCIATES INC,16065,56275010
86026,2024-12-30,45768S10,IOSP,INNOSPEC INC,34751,45768S10
86026,2024-12-31,45768S10,IOSP,INNOSPEC INC,34751,45768S10
86033,2024-12-30,95766J10,HIX,WESTERN ASSET HIGH INC FD II INC,34758,95766J10
86033,2024-12-31,95766J10,HIX,WESTERN ASSET HIGH INC FD II INC,34758,95766J10
86047,2024-12-30,03165210,AMKR,AMKOR TECHNOLOGY INC,16080,03165210
86047,2024-12-31,03165210,AMKR,AMKOR TECHNOLOGY INC,16080,03165210
86048,2024-12-30,40460910,HCKT,HACKETT GROUP INC,16130,40460910
86048,2024-12-31,40460910,HCKT,HACKETT GROUP INC,16130,40460910
86051,2024-12-30,00246W10,AXTI,A X T INC,16121,00246W10
86051,2024-12-31,00246W10,AXTI,A X T INC,16121,00246W10
86067,2024-12-30,40076410,GNTY,GUARANTY BANCSHARES INC,16115,40076410
86067,2024-12-31,40076410,GNTY,GUARANTY BANCSHARES INC,16115,40076410
86072,2024-12-30,G4705A10,ICLR,ICON PLC NEW,16109,G4705A10
86072,2024-12-31,G4705A10,ICLR,ICON PLC NEW,16109,G4705A10
86080,2024-12-30,74365A30,PLX,PROTALIX BIOTHERAPEUTICS INC,16110,74365A30
86080,2024-12-31,74365A30,PLX,PROTALIX BIOTHERAPEUTICS INC,16110,74365A30
86091,2024-12-30,84470P10,SBSI,SOUTHSIDE BANCSHARES INC,16107,84470P10
86091,2024-12-31,84470P10,SBSI,SOUTHSIDE BANCSHARES INC,16107,84470P10
86092,2024-12-30,18270P10,CLAR,CLARUS CORP,16127,18270P10
86092,2024-12-31,18270P10,CLAR,CLARUS CORP,16127,18270P10
86098,2024-12-30,96759020,WYY,WIDEPOINT CORP,16113,96759020
86098,2024-12-31,96759020,WYY,WIDEPOINT CORP,16113,96759020
86102,2024-12-30,31421110,FHI,FEDERATED HERMES INC,34765,31421110
86102,2024-12-31,31421110,FHI,FEDERATED HERMES INC,34765,31421110
86111,2024-12-30,03027X10,AMT,AMERICAN TOWER CORP NEW,34770,03027X10
86111,2024-12-31,03027X10,AMT,AMERICAN TOWER CORP NEW,34770,03027X10
86113,2024-12-30,05343P10,AWX,AVALON HOLDINGS CORP,34772,05343P10
86113,2024-12-31,05343P10,AWX,AVALON HOLDINGS CORP,34772,05343P10
86115,2024-12-30,15101Q20,CLS,CELESTICA INC,34775,15101Q20
86115,2024-12-31,15101Q20,CLS,CELESTICA INC,34775,15101Q20
86121,2024-12-30,37591610,GIL,GILDAN ACTIVEWEAR INC,34782,37591610
86121,2024-12-31,37591610,GIL,GILDAN ACTIVEWEAR INC,34782,37591610
86128,2024-12-30,56790810,HZO,MARINEMAX INC,34788,56790810
86128,2024-12-31,56790810,HZO,MARINEMAX INC,34788,56790810
86136,2024-12-30,81685110,SRE,SEMPRA ENERGY,34798,81685110
86136,2024-12-31,81685110,SRE,SEMPRA ENERGY,34798,81685110
86143,2024-12-30,46131H10,VVR,INVESCO SENIOR INCOME TRUST,34806,46131H10
86143,2024-12-31,46131H10,VVR,INVESCO SENIOR INCOME TRUST,34806,46131H10
86144,2024-12-30,G0260210,DOX,AMDOCS LTD,34808,G0260210
86144,2024-12-31,G0260210,DOX,AMDOCS LTD,34808,G0260210
86158,2024-12-30,19244610,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,16167,19244610
86158,2024-12-31,19244610,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,16167,19244610
86165,2024-12-30,02151310,ALTO,ALTO INGREDIENTS INC,16147,02151310
86165,2024-12-31,02151310,ALTO,ALTO INGREDIENTS INC,16147,02151310
86211,2024-12-30,59497240,MSTR,MICROSTRATEGY INC,16149,59497240
86211,2024-12-31,59497240,MSTR,MICROSTRATEGY INC,16149,59497240
86222,2024-12-30,22544F10,DHY,CREDIT SUISSE HIGH YIELD BOND FD,34827,22544F10
86222,2024-12-31,22544F10,DHY,CREDIT SUISSE HIGH YIELD BOND FD,34827,22544F10
86223,2024-12-30,29379210,EPD,ENTERPRISE PRODUCTS PARTNERS LP,34829,29379210
86223,2024-12-31,29379210,EPD,ENTERPRISE PRODUCTS PARTNERS LP,34829,29379210
86228,2024-12-30,76075910,RSG,REPUBLIC SERVICES INC,34838,76075910
86228,2024-12-31,76075910,RSG,REPUBLIC SERVICES INC,34838,76075910
86233,2024-12-30,15643U10,LEU,CENTRUS ENERGY CORP,34843,15643U10
86233,2024-12-31,15643U10,LEU,CENTRUS ENERGY CORP,34843,15643U10
86242,2024-12-30,07734730,BELFB,BEL FUSE INC,6653,07734730
86242,2024-12-31,07734730,BELFB,BEL FUSE INC,6653,07734730
86287,2024-12-30,76028120,RBCAA,REPUBLIC BANCORP INC KY,16222,76028120
86287,2024-12-31,76028120,RBCAA,REPUBLIC BANCORP INC KY,16222,76028120
86288,2024-12-30,22160N10,CSGP,COSTAR GROUP INC,16188,22160N10
86288,2024-12-31,22160N10,CSGP,COSTAR GROUP INC,16188,22160N10
86290,2024-12-30,12660110,CVV,C V D EQUIPMENT CORP,7721,12660110
86290,2024-12-31,12660110,CVV,C V D EQUIPMENT CORP,7721,12660110
86302,2024-12-30,42692710,HTBK,HERITAGE COMMERCE CORP,34846,42692710
86302,2024-12-31,42692710,HTBK,HERITAGE COMMERCE CORP,34846,42692710
86339,2024-12-30,22822V10,CCI,CROWN CASTLE INC,16268,22822V10
86339,2024-12-31,22822V10,CCI,CROWN CASTLE INC,16268,22822V10
86349,2024-12-30,68633010,IX,O R I X CORP,34869,68633010
86349,2024-12-31,68633010,IX,O R I X CORP,34869,68633010
86356,2024-12-30,27864210,EBAY,EBAY INC,16285,27864210
86356,2024-12-31,27864210,EBAY,EBAY INC,16285,27864210
86369,2024-12-30,27826S10,EVF,EATON VANCE SENIOR INCOME TR,34884,27826S10
86369,2024-12-31,27826S10,EVF,EATON VANCE SENIOR INCOME TR,34884,27826S10
86372,2024-12-30,12532H10,GIB,C G I INC,34886,12532H10
86372,2024-12-31,12532H10,GIB,C G I INC,34886,12532H10
86382,2024-12-30,31938320,BUSE,FIRST BUSEY CORP,16290,31938320
86382,2024-12-31,31938320,BUSE,FIRST BUSEY CORP,16290,31938320
86384,2024-12-30,12612810,CCNE,C N B FINANCIAL CORP PA,16300,12612810
86384,2024-12-31,12612810,CCNE,C N B FINANCIAL CORP PA,16300,12612810
86408,2024-12-30,53591940,LGF,LIONS GATE ENTERTAINMENT CORP,34913,53591940
86408,2024-12-31,53591940,LGF,LIONS GATE ENTERTAINMENT CORP,34913,53591940
86432,2024-12-30,74360610,PB,PROSPERITY BANCSHARES INC,16313,74360610
86432,2024-12-31,74360610,PB,PROSPERITY BANCSHARES INC,16313,74360610
86444,2024-12-30,45773H40,INO,INOVIO PHARMACEUTICALS INC,34949,45773H40
86444,2024-12-31,45773H40,INO,INOVIO PHARMACEUTICALS INC,34949,45773H40
86449,2024-12-30,81369Y10,XLB,SELECT SECTOR SPDR TRUST,34957,81369Y10
86449,2024-12-31,81369Y10,XLB,SELECT SECTOR SPDR TRUST,34957,81369Y10
86451,2024-12-30,81369Y20,XLV,SELECT SECTOR SPDR TRUST,34957,81369Y20
86451,2024-12-31,81369Y20,XLV,SELECT SECTOR SPDR TRUST,34957,81369Y20
86452,2024-12-30,81369Y30,XLP,SELECT SECTOR SPDR TRUST,34957,81369Y30
86452,2024-12-31,81369Y30,XLP,SELECT SECTOR SPDR TRUST,34957,81369Y30
86453,2024-12-30,81369Y40,XLY,SELECT SECTOR SPDR TRUST,34957,81369Y40
86453,2024-12-31,81369Y40,XLY,SELECT SECTOR SPDR TRUST,34957,81369Y40
86454,2024-12-30,81369Y50,XLE,SELECT SECTOR SPDR TRUST,34957,81369Y50
86454,2024-12-31,81369Y50,XLE,SELECT SECTOR SPDR TRUST,34957,81369Y50
86455,2024-12-30,81369Y60,XLF,SELECT SECTOR SPDR TRUST,34957,81369Y60
86455,2024-12-31,81369Y60,XLF,SELECT SECTOR SPDR TRUST,34957,81369Y60
86456,2024-12-30,81369Y70,XLI,SELECT SECTOR SPDR TRUST,34957,81369Y70
86456,2024-12-31,81369Y70,XLI,SELECT SECTOR SPDR TRUST,34957,81369Y70
86457,2024-12-30,81369Y80,XLK,SELECT SECTOR SPDR TRUST,34957,81369Y80
86457,2024-12-31,81369Y80,XLK,SELECT SECTOR SPDR TRUST,34957,81369Y80
86458,2024-12-30,81369Y88,XLU,SELECT SECTOR SPDR TRUST,34957,81369Y88
86458,2024-12-31,81369Y88,XLU,SELECT SECTOR SPDR TRUST,34957,81369Y88
86474,2024-12-30,74955210,RFIL,R F INDUSTRIES LTD,6992,74955210
86474,2024-12-31,74955210,RFIL,R F INDUSTRIES LTD,6992,74955210
86489,2024-12-30,83125X10,SNBR,SLEEP NUMBER CORP,16332,83125X10
86489,2024-12-31,83125X10,SNBR,SLEEP NUMBER CORP,16332,83125X10
86526,2024-12-30,12520L10,CFBK,C F BANKSHARES INC,16365,12520L10
86526,2024-12-31,12520L10,CFBK,C F BANKSHARES INC,16365,12520L10
86536,2024-12-30,15713L10,CRVO,CERVOMED INC,16357,15713L10
86536,2024-12-31,15713L10,CRVO,CERVOMED INC,16357,15713L10
86547,2024-12-30,02406110,AXL,AMERICAN AXLE & MFG HLGDS INC,34964,02406110
86547,2024-12-31,02406110,AXL,AMERICAN AXLE & MFG HLGDS INC,34964,02406110
86552,2024-12-30,27826F10,CEV,EATON VANCE CALIF MUN INC TR,34971,27826F10
86552,2024-12-31,27826F10,CEV,EATON VANCE CALIF MUN INC TR,34971,27826F10
86556,2024-12-30,27826U10,EVN,EATON VANCE MUNICIPAL INCOME TR,34974,27826U10
86556,2024-12-31,27826U10,EVN,EATON VANCE MUNICIPAL INCOME TR,34974,27826U10
86572,2024-12-30,24990610,DSGX,DESCARTES SYSTEMS GROUP INC,16384,24990610
86572,2024-12-31,24990610,DSGX,DESCARTES SYSTEMS GROUP INC,16384,24990610
86573,2024-12-30,31942S10,FCAP,FIRST CAPITAL INC,16367,31942S10
86573,2024-12-31,31942S10,FCAP,FIRST CAPITAL INC,16367,31942S10
86578,2024-12-30,38101310,GDEN,GOLDEN ENTERTAINMENT INC,16368,38101310
86578,2024-12-31,38101310,GDEN,GOLDEN ENTERTAINMENT INC,16368,38101310
86580,2024-12-30,67066G10,NVDA,NVIDIA CORP,16382,67066G10
86580,2024-12-31,67066G10,NVDA,NVIDIA CORP,16382,67066G10
86581,2024-12-30,48669G20,KZIA,KAZIA THERAPEUTICS LTD,16372,48669G20
86581,2024-12-31,48669G20,KZIA,KAZIA THERAPEUTICS LTD,16372,48669G20
86594,2024-12-30,50064320,KFY,KORN FERRY,2572,50064320
86594,2024-12-31,50064320,KFY,KORN FERRY,2572,50064320
86719,2024-12-30,27579R10,EWBC,EAST WEST BANCORP INC,16402,27579R10
86719,2024-12-31,27579R10,EWBC,EAST WEST BANCORP INC,16402,27579R10
86728,2024-12-30,56377120,MTEX,MANNATECH INC,16415,56377120
86728,2024-12-31,56377120,MTEX,MANNATECH INC,16415,56377120
86745,2024-12-30,09228F10,BB,BLACKBERRY LTD,16396,09228F10
86745,2024-12-31,09228F10,BB,BLACKBERRY LTD,16396,09228F10
86754,2024-12-30,09254C10,MUE,BLACKROCK MUNIHLDGS QLTY FD II,35012,09254C10
86754,2024-12-31,09254C10,MUE,BLACKROCK MUNIHLDGS QLTY FD II,35012,09254C10
86755,2024-12-30,46090E10,QQQ,INVESCO QQQ TRUST,35013,46090E10
86755,2024-12-31,46090E10,QQQ,INVESCO QQQ TRUST,35013,46090E10
86776,2024-12-30,45678810,INFY,INFOSYS LTD,16435,45678810
86776,2024-12-31,45678810,INFY,INFOSYS LTD,16435,45678810
86778,2024-12-30,55306N10,MKSI,M K S INSTRUMENTS INC,16455,55306N10
86778,2024-12-31,55306N10,MKSI,M K S INSTRUMENTS INC,16455,55306N10
86783,2024-12-30,09857L10,BKNG,BOOKING HOLDINGS INC,16454,09857L10
86783,2024-12-31,09857L10,BKNG,BOOKING HOLDINGS INC,16454,09857L10
86799,2024-12-30,12653C10,CNX,C N X RESOURCES CORP,35026,12653C10
86799,2024-12-31,12653C10,CNX,C N X RESOURCES CORP,35026,12653C10
86810,2024-12-30,89531P10,TREX,TREX COMPANY INC,35037,89531P10
86810,2024-12-31,89531P10,TREX,TREX COMPANY INC,35037,89531P10
86812,2024-12-30,85236P10,SLNG,STABILIS SOLUTIONS INC,16473,85236P10
86812,2024-12-31,85236P10,SLNG,STABILIS SOLUTIONS INC,16473,85236P10
86818,2024-12-30,25264R20,DHIL,DIAMOND HILL INVESTMENT GRP INC,16470,25264R20
86818,2024-12-31,25264R20,DHIL,DIAMOND HILL INVESTMENT GRP INC,16470,25264R20
86819,2024-12-30,04914Y10,ATLC,ATLANTICUS HOLDINGS CORP,16488,04914Y10
86819,2024-12-31,04914Y10,ATLC,ATLANTICUS HOLDINGS CORP,16488,04914Y10
86820,2024-12-30,14057J10,CFFN,CAPITOL FEDERAL FINANCIAL INC,16457,14057J10
86820,2024-12-31,14057J10,CFFN,CAPITOL FEDERAL FINANCIAL INC,16457,14057J10
86822,2024-12-30,30226D10,EXTR,EXTREME NETWORKS INC,16466,30226D10
86822,2024-12-31,30226D10,EXTR,EXTREME NETWORKS INC,16466,30226D10
86827,2024-12-30,42281910,HSII,HEIDRICK & STRUGGLES INTL INC,16492,42281910
86827,2024-12-31,42281910,HSII,HEIDRICK & STRUGGLES INTL INC,16492,42281910
86868,2024-12-30,38141G10,GS,GOLDMAN SACHS GROUP INC,35048,38141G10
86868,2024-12-31,38141G10,GS,GOLDMAN SACHS GROUP INC,35048,38141G10
86869,2024-12-30,48268K10,KT,K T CORP,31085,48268K10
86869,2024-12-31,48268K10,KT,K T CORP,31085,48268K10
86870,2024-12-30,67066V10,NAD,NUVEEN QUALITY MUNI INCOME FUND,35052,67066V10
86870,2024-12-31,67066V10,NAD,NUVEEN QUALITY MUNI INCOME FUND,35052,67066V10
86871,2024-12-30,67066X10,NAN,NUVEEN NY QUALITY MUNI INCOME FD,35053,67066X10
86871,2024-12-31,67066X10,NAN,NUVEEN NY QUALITY MUNI INCOME FD,35053,67066X10
86872,2024-12-30,67066Y10,NAC,NUVEEN CALIFORNIA QUA MUN INC FD,35054,67066Y10
86872,2024-12-31,67066Y10,NAC,NUVEEN CALIFORNIA QUA MUN INC FD,35054,67066Y10
86876,2024-12-30,95082P10,WCC,WESCO INTERNATIONAL INC,35057,95082P10
86876,2024-12-31,95082P10,WCC,WESCO INTERNATIONAL INC,35057,95082P10
86887,2024-12-30,56280310,LOAN,MANHATTAN BRIDGE CAPITAL INC,16526,56280310
86887,2024-12-31,56280310,LOAN,MANHATTAN BRIDGE CAPITAL INC,16526,56280310
86896,2024-12-30,20360710,CBU,COMMUNITY FINANCIAL SYSTEM INC,7871,20360710
86896,2024-12-31,20360710,CBU,COMMUNITY FINANCIAL SYSTEM INC,7871,20360710
86916,2024-12-30,91705J10,UONE,URBAN ONE INC,16512,91705J10
86916,2024-12-31,91705J10,UONE,URBAN ONE INC,16512,91705J10
86929,2024-12-30,M1534210,AUDC,AUDIOCODES LTD,16560,M1534210
86929,2024-12-31,M1534210,AUDC,AUDIOCODES LTD,16560,M1534210
86942,2024-12-30,36240A10,GUT,GABELLI UTILITY TRUST,35159,36240A10
86942,2024-12-31,36240A10,GUT,GABELLI UTILITY TRUST,35159,36240A10
86949,2024-12-30,83056610,SKX,SKECHERS U S A INC,35167,83056610
86949,2024-12-31,83056610,SKX,SKECHERS U S A INC,35167,83056610
86964,2024-12-30,31561610,FFIV,F 5 INC,16561,31561610
86964,2024-12-31,31561610,FFIV,F 5 INC,16561,31561610
86965,2024-12-30,31758540,FISI,FINANCIAL INSTITUTIONS INC,16609,31758540
86965,2024-12-31,31758540,FISI,FINANCIAL INSTITUTIONS INC,16609,31758540
86979,2024-12-30,48203R10,JNPR,JUNIPER NETWORKS INC,16614,48203R10
86979,2024-12-31,48203R10,JNPR,JUNIPER NETWORKS INC,16614,48203R10
86990,2024-12-30,39037G10,GEG,GREAT ELM GROUP INC,16581,39037G10
86990,2024-12-31,39037G10,GEG,GREAT ELM GROUP INC,16581,39037G10
86996,2024-12-30,78410G10,SBAC,S B A COMMUNICATIONS CORP NEW,16584,78410G10
86996,2024-12-31,78410G10,SBAC,S B A COMMUNICATIONS CORP NEW,16584,78410G10
87006,2024-12-30,91307C10,UTHR,UNITED THERAPEUTICS CORP,16587,91307C10
87006,2024-12-31,91307C10,UTHR,UNITED THERAPEUTICS CORP,16587,91307C10
87014,2024-12-30,82620P10,BSRR,SIERRA BANCORP,16578,82620P10
87014,2024-12-31,82620P10,BSRR,SIERRA BANCORP,16578,82620P10
87016,2024-12-30,73931J10,AIOT,POWERFLEET INC,16622,73931J10
87016,2024-12-31,73931J10,AIOT,POWERFLEET INC,16622,73931J10
87033,2024-12-30,40428040,HSBC,H S B C HOLDINGS PLC,35175,40428040
87033,2024-12-31,40428040,HSBC,H S B C HOLDINGS PLC,35175,40428040
87034,2024-12-30,52610710,LII,LENNOX INTERNATIONAL INC,35177,52610710
87034,2024-12-31,52610710,LII,LENNOX INTERNATIONAL INC,35177,52610710
87043,2024-12-30,74790660,QMCO,QUANTUM CORP,5722,74790660
87043,2024-12-31,74790660,QMCO,QUANTUM CORP,5722,74790660
87053,2024-12-30,36872P10,GNSS,GENASYS INC,16636,36872P10
87053,2024-12-31,36872P10,GNSS,GENASYS INC,16636,36872P10
87055,2024-12-30,22160K10,COST,COSTCO WHOLESALE CORP NEW,7882,22160K10
87055,2024-12-31,22160K10,COST,COSTCO WHOLESALE CORP NEW,7882,22160K10
87056,2024-12-30,09061G10,BMRN,BIOMARIN PHARMACEUTICAL INC,16668,09061G10
87056,2024-12-31,09061G10,BMRN,BIOMARIN PHARMACEUTICAL INC,16668,09061G10
87067,2024-12-30,31866P10,FNLC,FIRST BANCORP INC ME,16649,31866P10
87067,2024-12-31,31866P10,FNLC,FIRST BANCORP INC ME,16649,31866P10
87069,2024-12-30,39435710,GCBC,GREENE COUNTY BANCORP INC,16640,39435710
87069,2024-12-31,39435710,GCBC,GREENE COUNTY BANCORP INC,16640,39435710
87075,2024-12-30,48123V10,ZD,ZIFF DAVIS INC,16665,48123V10
87075,2024-12-31,48123V10,ZD,ZIFF DAVIS INC,16665,48123V10
87077,2024-12-30,29255410,ECPG,ENCORE CAPITAL GROUP INC,16641,29255410
87077,2024-12-31,29255410,ECPG,ENCORE CAPITAL GROUP INC,16641,29255410
87084,2024-12-30,92823T20,VHC,VIRNETX HOLDING CORP,16687,92823T20
87084,2024-12-31,92823T20,VHC,VIRNETX HOLDING CORP,16687,92823T20
87114,2024-12-30,58737610,MBWM,MERCANTILE BANK CORP,35205,58737610
87114,2024-12-31,58737610,MBWM,MERCANTILE BANK CORP,35205,58737610
87128,2024-12-30,65490220,NOK,NOKIA CORP,30453,65490220
87128,2024-12-31,65490220,NOK,NOKIA CORP,30453,65490220
87137,2024-12-30,25179M10,DVN,DEVON ENERGY CORP NEW,35222,25179M10
87137,2024-12-31,25179M10,DVN,DEVON ENERGY CORP NEW,35222,25179M10
87162,2024-12-30,68243Q10,FLWS,1 800 FLOWERS COM INC,16695,68243Q10
87162,2024-12-31,68243Q10,FLWS,1 800 FLOWERS COM INC,16695,68243Q10
87179,2024-12-30,64115T10,NTCT,NETSCOUT SYSTEMS INC,16758,64115T10
87179,2024-12-31,64115T10,NTCT,NETSCOUT SYSTEMS INC,16758,64115T10
87198,2024-12-30,01877R10,ARLP,ALLIANCE RESOURCE PARTNERS,16779,01877R10
87198,2024-12-31,01877R10,ARLP,ALLIANCE RESOURCE PARTNERS,16779,01877R10
87204,2024-12-30,15129088,CX,CEMEX S A B DE C V,31879,15129088
87204,2024-12-31,15129088,CX,CEMEX S A B DE C V,31879,15129088
87212,2024-12-30,56501R10,MFC,MANULIFE FINANCIAL CORP,35276,56501R10
87212,2024-12-31,56501R10,MFC,MANULIFE FINANCIAL CORP,35276,56501R10
87227,2024-12-30,28225C80,EGAN,EGAIN CORP,17135,28225C80
87227,2024-12-31,28225C80,EGAN,EGAIN CORP,17135,28225C80
87251,2024-12-30,M8187310,RDWR,RADWARE LTD,17163,M8187310
87251,2024-12-31,M8187310,RDWR,RADWARE LTD,17163,M8187310
87267,2024-12-30,09290D10,BLK,BLACKROCK INC NEW,36336,09290D10
87267,2024-12-31,09290D10,BLK,BLACKROCK INC NEW,36336,09290D10
87280,2024-12-30,63627440,NGG,NATIONAL GRID PLC,36350,63627440
87280,2024-12-31,63627440,NGG,NATIONAL GRID PLC,36350,63627440
87289,2024-12-30,25525P10,DHC,DIVERSIFIED HEALTHCARE TRUST,36355,25525P10
87289,2024-12-31,25525P10,DHC,DIVERSIFIED HEALTHCARE TRUST,36355,25525P10
87293,2024-12-30,90400P10,UGP,ULTRAPAR PARTICIPACOES S A,36358,90400P10
87293,2024-12-31,90400P10,UGP,ULTRAPAR PARTICIPACOES S A,36358,90400P10
87299,2024-12-30,00971T10,AKAM,AKAMAI TECHNOLOGIES INC,17300,00971T10
87299,2024-12-31,00971T10,AKAM,AKAMAI TECHNOLOGIES INC,17300,00971T10
87318,2024-12-30,26894810,EGBN,EAGLE BANCORP INC,17183,26894810
87318,2024-12-31,26894810,EGBN,EAGLE BANCORP INC,17183,26894810
87321,2024-12-30,36269P10,GAIA,GAIA INC,17298,36269P10
87321,2024-12-31,36269P10,GAIA,GAIA INC,17298,36269P10
87337,2024-12-30,72919P20,PLUG,PLUG POWER INC,17303,72919P20
87337,2024-12-31,72919P20,PLUG,PLUG POWER INC,17303,72919P20
87344,2024-12-30,82655M20,SIFY,SIFY TECHNOLOGIES LTD,17206,82655M20
87344,2024-12-31,82655M20,SIFY,SIFY TECHNOLOGIES LTD,17206,82655M20
87356,2024-12-30,87256C10,TKO,T K O GROUP HOLDINGS INC,17205,87256C10
87356,2024-12-31,87256C10,TKO,T K O GROUP HOLDINGS INC,17205,87256C10
87364,2024-12-30,74837P40,QUIK,QUICKLOGIC CORP,17202,74837P40
87364,2024-12-31,74837P40,QUIK,QUICKLOGIC CORP,17202,74837P40
87394,2024-12-30,45252110,IMMR,IMMERSION CORP,17346,45252110
87394,2024-12-31,45252110,IMMR,IMMERSION CORP,17346,45252110
87404,2024-12-30,22655210,CXDO,CREXENDO INC,17399,22655210
87404,2024-12-31,22655210,CXDO,CREXENDO INC,17399,22655210
87426,2024-12-30,50189K10,LCII,L C I INDUSTRIES,7557,50189K10
87426,2024-12-31,50189K10,LCII,L C I INDUSTRIES,7557,50189K10
87430,2024-12-30,50077B20,KTOS,KRATOS DEFENSE & SECUR SOLS INC,17314,50077B20
87430,2024-12-31,50077B20,KTOS,KRATOS DEFENSE & SECUR SOLS INC,17314,50077B20
87432,2024-12-30,00846U10,A,AGILENT TECHNOLOGIES INC,36364,00846U10
87432,2024-12-31,00846U10,A,AGILENT TECHNOLOGIES INC,36364,00846U10
87437,2024-12-30,26929N10,EVI,E V I INDUSTRIES INC,36370,26929N10
87437,2024-12-31,26929N10,EVI,E V I INDUSTRIES INC,36370,26929N10
87439,2024-12-30,45817G20,IDN,INTELLICHECK INC,36373,45817G20
87439,2024-12-31,45817G20,IDN,INTELLICHECK INC,36373,45817G20
87444,2024-12-30,83175M20,SNN,SMITH & NEPHEW PLC,36379,83175M20
87444,2024-12-31,83175M20,SNN,SMITH & NEPHEW PLC,36379,83175M20
87445,2024-12-30,87936010,TDY,TELEDYNE TECHNOLOGIES,36380,87936010
87445,2024-12-31,87936010,TDY,TELEDYNE TECHNOLOGIES,36380,87936010
87447,2024-12-30,91131210,UPS,UNITED PARCEL SERVICE INC,36383,91131210
87447,2024-12-31,91131210,UPS,UNITED PARCEL SERVICE INC,36383,91131210
87471,2024-12-30,76665T10,REPX,RILEY EXPLORATION PERMIAN INC,36564,76665T10
87471,2024-12-31,76665T10,REPX,RILEY EXPLORATION PERMIAN INC,36564,76665T10
87476,2024-12-30,06342510,BMRC,BANK OF MARIN BANCORP,17669,06342510
87476,2024-12-31,06342510,BMRC,BANK OF MARIN BANCORP,17669,06342510
87487,2024-12-30,08892910,BGC,B G C GROUP INC,17502,08892910
87487,2024-12-31,08892910,BGC,B G C GROUP INC,17502,08892910
87505,2024-12-30,63486510,NKSH,NATIONAL BANKSHARES INC,17469,63486510
87505,2024-12-31,63486510,NKSH,NATIONAL BANKSHARES INC,17469,63486510
87508,2024-12-30,64115A40,NTWK,NETSOL TECHNOLOGIES INC,17664,64115A40
87508,2024-12-31,64115A40,NTWK,NETSOL TECHNOLOGIES INC,17664,64115A40
87532,2024-12-30,75540810,RDI,READING INTERNATIONAL INC,20454,75540810
87532,2024-12-31,75540810,RDI,READING INTERNATIONAL INC,20454,75540810
87533,2024-12-30,75540820,RDIB,READING INTERNATIONAL INC,20454,75540820
87533,2024-12-31,75540820,RDIB,READING INTERNATIONAL INC,20454,75540820
87541,2024-12-30,69515610,PKG,PACKAGING CORP AMERICA,23511,69515610
87541,2024-12-31,69515610,PKG,PACKAGING CORP AMERICA,23511,69515610
87583,2024-12-30,00847G80,AGEN,AGENUS INC,17936,00847G80
87583,2024-12-31,00847G80,AGEN,AGENUS INC,17936,00847G80
87589,2024-12-30,07401420,BBGI,BEASLEY BROADCAST GROUP INC,17970,07401420
87589,2024-12-31,07401420,BBGI,BEASLEY BROADCAST GROUP INC,17970,07401420
87608,2024-12-30,Y2711Y11,GIGM,GIGAMEDIA LTD,18009,Y2711Y11
87608,2024-12-31,Y2711Y11,GIGM,GIGAMEDIA LTD,18009,Y2711Y11
87656,2024-12-30,00289Y20,ABEO,ABEONA THERAPEUTICS INC,36949,00289Y20
87656,2024-12-31,00289Y20,ABEO,ABEONA THERAPEUTICS INC,36949,00289Y20
87657,2024-12-30,28176E10,EW,EDWARDS LIFESCIENCES CORP,36952,28176E10
87657,2024-12-31,28176E10,EW,EDWARDS LIFESCIENCES CORP,36952,28176E10
